season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8684167,32,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,False,2.0,,1.0,17.0,2.0,17.0,,,3.0,,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,1.0,2.0,,60.0,,,,,,,,,9.0,,7.0,,,,,1.0,,6.0,,2.0,,23.0,3.0,20.0,1,1.0,35.0,1.0,,,
2019-20,8684167,32,7,Aston_Villa,Home,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684167,32,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,5.0,32.0,22.0,53.0,,2.0,2.0,,,1.0,,,2.0,5.0,9.0,,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,,11.0,,7.4,,,,,,5.0,3.0,,6.0,,38.0,22.0,57.0,2,,76.0,1.0,4.0,3.0,
2019-20,8684167,32,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,True,1.0,,3.0,7.0,5.0,11.0,2.0,,2.0,,,,1.0,,,3.0,1.0,,,,,,,,,1.0,,30.0,,,,,,,,,4.0,,6.6,,,,,,1.0,2.0,,4.0,,10.0,5.0,13.0,0,,18.0,1.0,,1.0,
2019-20,8684167,32,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,8.0,,,,,,,,,,,6.6,,,1.0,,,,,,,,,,,1,,1.0,,,,
2019-20,8684167,32,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,,17.0,9.0,26.0,6.0,2.0,5.0,,,,1.0,,,7.0,5.0,,,,,,,,2.0,,,82.0,,,,,,,,,4.0,,6.9,,,,,1.0,,,,1.0,,20.0,9.0,29.0,0,2.0,43.0,1.0,2.0,,
2019-20,8684167,32,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,5.0,32.0,27.0,59.0,,1.0,9.0,,,,2.0,,,5.0,6.0,,,3.0,,,,,,,,90.0,,,,,,,,,5.0,,7.0,,,1.0,,,,,,7.0,,36.0,28.0,64.0,1,4.0,72.0,,1.0,,2.0
2019-20,8684167,32,7,Aston_Villa,Home,906025,223349,Indiana Vassilev,indiana-vassilev,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692230,33,7,Aston_Villa,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,2.0,7.0,10.0,17.0,,,8.0,1.0,,,,,,,3.0,,,,,,,,4.0,2.0,,90.0,,,,,,,,,6.0,,7.3,,,,,3.0,1.0,,,4.0,,11.0,11.0,22.0,0,1.0,42.0,,1.0,1.0,1.0
2019-20,8692230,33,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692230,33,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692230,33,7,Aston_Villa,Away,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,1.0,3.0,2.0,5.0,,,3.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,1.0,,,16.0,,,,,,,,,7.0,,6.6,,,,,,1.0,2.0,,2.0,,7.0,3.0,8.0,1,1.0,16.0,1.0,,1.0,1.0
2019-20,8692230,33,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,1.0,15.0,5.0,19.0,,1.0,5.0,,1.0,1.0,2.0,,2.0,6.0,5.0,,,2.0,,,,,2.0,2.0,,90.0,1.0,,,,,,,,9.0,,6.6,,,,,,,2.0,,3.0,1.0,18.0,8.0,24.0,2,1.0,42.0,1.0,3.0,,
2019-20,8692230,33,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,4.0,12.0,11.0,22.0,1.0,,12.0,,,,4.0,,,8.0,7.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,,14.0,,6.5,,,1.0,,1.0,4.0,2.0,,8.0,,24.0,11.0,33.0,1,,50.0,,4.0,3.0,
2019-20,8692230,33,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,,3.0,4.0,7.0,,4.0,4.0,,,,2.0,,,2.0,5.0,,,,,,,,2.0,1.0,,85.0,,,,,,,,,12.0,,6.7,,,,,,,3.0,,,1.0,9.0,4.0,10.0,0,1.0,24.0,6.0,,,
2019-20,8692230,33,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692230,33,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,11.0,10.0,21.0,1.0,1.0,8.0,,,,1.0,,,4.0,5.0,,,1.0,,,,,4.0,1.0,,90.0,1.0,,,,,,,,18.0,,6.8,,,,,1.0,1.0,2.0,,3.0,,19.0,17.0,34.0,1,1.0,52.0,2.0,3.0,,1.0
2019-20,8692230,33,7,Aston_Villa,Away,906025,223349,Indiana Vassilev,indiana-vassilev,M,True,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,,,,6.5,,,1.0,,,,,,,,2.0,,2.0,1,,4.0,,1.0,,
2019-20,8692242,34,7,Aston_Villa,Home,30243,47390,Neil Taylor,neil-taylor,M,False,,,,13.0,8.0,21.0,2.0,,4.0,,,,1.0,,,4.0,1.0,,,1.0,,,,,4.0,,1.0,90.0,,,,,,,,,12.0,,6.4,,,,,2.0,,1.0,,1.0,,21.0,11.0,31.0,0,1.0,51.0,,,,1.0
2019-20,8692242,34,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692242,34,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,True,,,,8.0,5.0,13.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,32.0,,,,,,,,,4.0,,6.6,,,,,,,,,1.0,,11.0,6.0,17.0,1,,20.0,,1.0,,
2019-20,8692242,34,7,Aston_Villa,Home,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692242,34,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,19.0,9.0,28.0,,,4.0,,,,,,2.0,5.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,,16.0,,6.8,,,2.0,,,4.0,5.0,,1.0,,27.0,9.0,31.0,2,1.0,55.0,2.0,4.0,1.0,1.0
2019-20,8692242,34,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,4.0,10.0,14.0,23.0,1.0,1.0,5.0,,,1.0,2.0,,2.0,6.0,3.0,,,1.0,,,,,,2.0,,59.0,1.0,,,,,,,,8.0,,6.5,,,,,,1.0,3.0,,6.0,,15.0,14.0,26.0,2,,39.0,,1.0,1.0,
2019-20,8692242,34,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,2.0,8.0,6.0,14.0,,2.0,4.0,,,,2.0,,,3.0,6.0,,,1.0,,,,1.0,,1.0,,90.0,,,,,,,,,5.0,,6.9,,,1.0,,,1.0,,,2.0,1.0,10.0,7.0,17.0,1,2.0,28.0,2.0,2.0,1.0,
2019-20,8692242,34,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,1.0,6.0,4.0,10.0,,,1.0,,,,2.0,,,3.0,,,,1.0,,,,,,,,31.0,,,,,,,,,1.0,,6.3,,,,,,,,,1.0,,7.0,4.0,11.0,0,,14.0,,,,
2019-20,8692242,34,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,15.0,15.0,30.0,,,2.0,,,1.0,,,,,5.0,,,,,,,,3.0,1.0,,84.0,,,,,,,,,8.0,,7.2,,,,,2.0,2.0,,,6.0,,19.0,18.0,37.0,1,3.0,53.0,,,2.0,3.0
2019-20,8692242,34,7,Aston_Villa,Home,906025,223349,Indiana Vassilev,indiana-vassilev,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2019-20,8692253,35,7,Aston_Villa,Home,30243,47390,Neil Taylor,neil-taylor,M,False,,,2.0,8.0,6.0,14.0,,1.0,1.0,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,37.0,,,,,,,,,3.0,,6.9,,,,,1.0,,,,3.0,,9.0,7.0,16.0,0,2.0,24.0,,,,2.0
2019-20,8692253,35,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692253,35,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,False,,,1.0,18.0,6.0,24.0,,4.0,4.0,1.0,,1.0,1.0,,2.0,3.0,7.0,,,,1.0,,,,1.0,1.0,,80.0,2.0,,,,,,,,19.0,,7.5,,,,,,,7.0,,2.0,,34.0,7.0,34.0,3,1.0,54.0,,2.0,,1.0
2019-20,8692253,35,7,Aston_Villa,Home,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692253,35,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,2.0,,2.0,20.0,7.0,25.0,1.0,1.0,9.0,,,,1.0,,2.0,6.0,7.0,,,3.0,,,,,,3.0,,90.0,2.0,,,,,,,,21.0,,7.5,,,,,,2.0,8.0,,4.0,,34.0,9.0,35.0,2,,57.0,2.0,4.0,2.0,
2019-20,8692253,35,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,13.0,6.0,19.0,1.0,1.0,4.0,,,,2.0,,1.0,8.0,10.0,,,3.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,,12.0,,7.1,,,,,,3.0,1.0,,4.0,,20.0,9.0,28.0,1,1.0,47.0,,6.0,2.0,1.0
2019-20,8692253,35,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,1.0,11.0,5.0,16.0,1.0,1.0,7.0,,1.0,,2.0,,2.0,9.0,6.0,,,1.0,,2.0,,,2.0,,,88.0,3.0,,,,,,,,14.0,,8.0,,,,,,3.0,3.0,,2.0,,17.0,6.0,20.0,3,3.0,45.0,2.0,2.0,,2.0
2019-20,8692253,35,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,2.0,2.0,4.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.3,,,,,,,,,,,2.0,2.0,4.0,0,,7.0,1.0,,,
2019-20,8692253,35,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,5.0,14.0,15.0,29.0,,,4.0,,,1.0,2.0,,,7.0,7.0,,,6.0,,,,,2.0,1.0,,90.0,,,,,,,,,6.0,,7.1,,,,,2.0,3.0,,,6.0,,18.0,16.0,34.0,1,2.0,49.0,1.0,2.0,3.0,1.0
2019-20,8692266,36,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692266,36,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,False,1.0,,5.0,23.0,12.0,34.0,,,7.0,1.0,,2.0,2.0,,,2.0,2.0,,,,1.0,,,,1.0,1.0,,90.0,,1.0,,,,,,,14.0,,7.3,,,1.0,,,1.0,6.0,,8.0,,36.0,13.0,43.0,3,,56.0,,1.0,1.0,
2019-20,8692266,36,7,Aston_Villa,Away,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692266,36,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,2.0,25.0,5.0,29.0,,,4.0,1.0,,3.0,1.0,,1.0,3.0,4.0,,,,,,,,,2.0,,90.0,,,,,,,,,13.0,,7.4,,,2.0,,,3.0,4.0,,3.0,,33.0,5.0,34.0,5,1.0,54.0,2.0,1.0,2.0,1.0
2019-20,8692266,36,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,13.0,5.0,18.0,,2.0,1.0,,,,1.0,,1.0,3.0,9.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,9.0,,7.0,,,1.0,,,,2.0,,2.0,,18.0,5.0,21.0,1,2.0,36.0,3.0,5.0,,1.0
2019-20,8692266,36,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,,6.0,2.0,8.0,1.0,1.0,1.0,,,1.0,1.0,,,7.0,2.0,,,4.0,,,,,,,,64.0,,,,,,,,,10.0,,6.2,,,,,,1.0,1.0,,,,9.0,3.0,11.0,1,,20.0,4.0,1.0,,
2019-20,8692266,36,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692266,36,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,5.0,15.0,23.0,38.0,,2.0,10.0,,,,1.0,,,1.0,9.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,10.0,,7.5,,,1.0,,2.0,4.0,2.0,,7.0,,25.0,23.0,46.0,1,,60.0,,3.0,4.0,
2019-20,8692266,36,7,Aston_Villa,Away,906025,223349,Indiana Vassilev,indiana-vassilev,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692281,37,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692281,37,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,False,2.0,,,10.0,6.0,14.0,,,3.0,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,,73.0,,,,,,,,,13.0,,6.9,,,,,3.0,,11.0,,1.0,,22.0,7.0,18.0,0,,36.0,,2.0,,
2019-20,8692281,37,7,Aston_Villa,Home,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692281,37,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,1.0,14.0,14.0,27.0,1.0,,7.0,1.0,,,,,,1.0,8.0,,,,,,,,4.0,3.0,,90.0,,,,,,,,,10.0,,7.8,,,1.0,,2.0,3.0,5.0,,2.0,,21.0,15.0,31.0,1,,54.0,2.0,5.0,3.0,
2019-20,8692281,37,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,7.0,4.0,11.0,2.0,,5.0,,,,,,2.0,5.0,6.0,,,1.0,,,,,1.0,,,89.0,1.0,,,,,,,,6.0,,7.1,,,2.0,,,1.0,,,2.0,,9.0,4.0,13.0,3,2.0,31.0,1.0,3.0,1.0,
2019-20,8692281,37,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,,4.0,4.0,8.0,3.0,1.0,2.0,,,,1.0,,1.0,7.0,7.0,,,2.0,,1.0,,,,1.0,,90.0,2.0,,,,,,,,9.0,,7.6,,,,,,,1.0,,,,9.0,4.0,12.0,2,5.0,26.0,3.0,1.0,,4.0
2019-20,8692281,37,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,2.0,,,,2.0,,,,,,,,17.0,,,,,,,,,,,6.4,,,,,1.0,,,,,,1.0,2.0,3.0,0,,5.0,,,,
2019-20,8692281,37,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,12.0,10.0,22.0,1.0,1.0,8.0,,,,1.0,,,6.0,4.0,,,4.0,,,,,2.0,,,90.0,,,,,,,,,8.0,,6.9,,,,,3.0,1.0,,,5.0,,19.0,11.0,30.0,0,2.0,41.0,,,1.0,1.0
2019-20,8692281,37,7,Aston_Villa,Home,906025,223349,Indiana Vassilev,indiana-vassilev,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692289,38,7,Aston_Villa,Away,30243,47390,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692289,38,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692289,38,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,False,2.0,,2.0,13.0,6.0,17.0,2.0,1.0,4.0,,,,,,1.0,3.0,2.0,,,,,,,,1.0,3.0,,76.0,,,,,,,,,14.0,,6.9,,,,,1.0,,5.0,,6.0,,24.0,7.0,26.0,0,,38.0,1.0,1.0,,
2019-20,8692289,38,7,Aston_Villa,Away,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692289,38,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,2.0,12.0,7.0,19.0,1.0,,4.0,,,2.0,,,1.0,7.0,3.0,,,3.0,,1.0,,,,1.0,,90.0,2.0,,,,,,,,10.0,,7.1,,,,,,3.0,3.0,,2.0,,16.0,7.0,20.0,4,,40.0,3.0,2.0,1.0,
2019-20,8692289,38,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,,12.0,7.0,19.0,,,5.0,,1.0,1.0,1.0,,6.0,10.0,4.0,,,3.0,1.0,,,,2.0,3.0,,90.0,,,,,,,,,12.0,,6.3,,,2.0,,,,2.0,,,,17.0,7.0,22.0,3,1.0,43.0,1.0,3.0,,1.0
2019-20,8692289,38,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,,2.0,,2.0,,2.0,4.0,,,,1.0,,,2.0,5.0,,,1.0,,,,,1.0,,,89.0,1.0,,,,,,,,8.0,,6.9,,,1.0,,1.0,,1.0,,2.0,,6.0,3.0,8.0,2,1.0,20.0,1.0,2.0,,
2019-20,8692289,38,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,14.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,1.0,3.0,0,,5.0,,1.0,,
2019-20,8692289,38,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,1.0,11.0,15.0,26.0,1.0,,5.0,,,,1.0,,,4.0,5.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,,,,7.0,,6.8,,,,,,,,,3.0,,17.0,16.0,33.0,0,3.0,42.0,,2.0,,
2019-20,8692289,38,7,Aston_Villa,Away,906025,223349,Indiana Vassilev,indiana-vassilev,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
