playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goalAssists,successfulFiftyFifty,goals,awayGoals,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,ownGoalScored,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,headedGoals,timesTackled,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,blockedShots,overruns,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,unsuccessfulCrossesAndCorners,shotsBlockedOutsideBox,shotsBlockedInBox,rightFootGoals,iboxBlocked,secondGoalAssists,lastPlayerTackle,unsuccessfulLayoffs,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,penaltiesTaken,penaltyGoals,foulWonPenalty,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals
467169,Antony,Forward,Real Betis,185,Brazil,2022-23,2.4339,0.0,,22.0,,128.0,25.0,23.0,138.0,774.0,,,24.0,3.0,,1816.0,85.0,3.0,47.0,80.0,619.0,,1.0,18.6051,2.0,2.0,21.0,57.0,,25.0,1.0,189.0,,153.0,99.0,25.0,,476.0,18.0,165.0,5.0,0.0,,772.0,19.0,258.0,9.0,33.0,,,291.0,17.0,1132.0,12.0,3.0,163.0,,5.0,10.0,38.0,104.0,3.0,42.0,24.0,7.1678,51.0,2.0,21.0,4.0,3.0,3.0,10.0,10.0,19.0,,85.0,,26.0,85.0,18.0,1.0,13.0,4.0,37.0,,49.0,27.0,,15.0,11.0,273.0,17.0,10.0,,6.7205,21.0,4.0,3.0,18.0,29.0,2.0,12.0,2.0,10.0,1.0,10.0,29.0,12.0,9.0,,9.0,1.0,,1.0,4.0,,,,,,1.0,,,,,,,,,,
209243,Jadon Sancho,Forward,Aston Villa,7,England,2022-23,4.1115,0.0,,16.0,,106.0,26.0,21.0,112.0,749.0,,,14.0,2.0,,1698.0,63.0,2.0,51.0,61.0,626.0,,1.0,17.5981,,5.0,18.0,233.0,,10.0,1.0,164.0,,128.0,109.0,26.0,,463.0,16.0,150.0,2.0,0.0,,745.0,11.0,244.0,10.0,35.0,,,131.0,11.0,1046.0,7.0,2.0,177.0,,0.0,6.0,35.0,101.0,3.0,32.0,11.0,3.7169,14.0,3.0,15.0,6.0,2.0,3.0,4.0,4.0,12.0,,113.0,,41.0,89.0,23.0,4.0,6.0,1.0,39.0,,59.0,3.0,2.0,9.0,7.0,257.0,17.0,4.0,,4.2671,7.0,6.0,4.0,18.0,12.0,8.0,1.0,5.0,1.0,1.0,1.0,14.0,1.0,6.0,5.0,6.0,,,6.0,,,,,2.0,,5.0,,,,,,,,,,
120202,Wout Weghorst,Forward,Ajax,215,Netherlands,2022-23,1.1705,0.0,,11.0,,48.0,17.0,10.0,56.0,207.0,,,41.0,2.0,,797.0,39.0,3.0,11.0,23.0,147.0,,1.0,12.9509,,9.0,11.0,52.0,,9.0,0.0,104.0,,52.0,34.0,17.0,,90.0,8.0,63.0,16.0,0.0,,206.0,2.0,90.0,5.0,4.0,,,39.0,4.0,318.0,,4.0,61.0,,1.0,8.0,13.0,65.0,,25.0,5.0,0.2208,11.0,1.0,10.0,,,,4.0,4.0,25.0,,27.0,,13.0,40.0,5.0,,6.0,,7.0,,19.0,6.0,2.0,14.0,7.0,64.0,7.0,4.0,2.0,2.0225,3.0,,4.0,16.0,,5.0,1.0,7.0,1.0,,1.0,,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,
449434,Anthony Elanga,Forward,Newcastle United,4,Sweden,2022-23,0.9681,0.0,,3.0,,27.0,16.0,5.0,29.0,121.0,,,19.0,,,422.0,24.0,,6.0,16.0,90.0,,1.0,3.5097,,3.0,2.0,17.0,,7.0,0.0,55.0,,26.0,17.0,16.0,,62.0,2.0,36.0,8.0,0.0,,120.0,1.0,64.0,,6.0,,,46.0,2.0,210.0,2.0,2.0,31.0,,0.0,2.0,8.0,31.0,1.0,16.0,4.0,0.8409,9.0,1.0,9.0,,,1.0,4.0,4.0,11.0,,31.0,,5.0,20.0,4.0,,3.0,,7.0,,14.0,5.0,,3.0,2.0,32.0,5.0,2.0,,0.6955,1.0,2.0,,2.0,6.0,3.0,,11.0,,,,6.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
472464,Shola Shoretire,Forward,PAOK Salonika,237,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493105,Alejandro Garnacho,Forward,Chelsea,8,Argentina,2022-23,0.9345,0.0,,5.0,,33.0,19.0,5.0,35.0,185.0,,,13.0,,,561.0,29.0,4.0,12.0,26.0,147.0,,,8.4156,,2.0,13.0,76.0,,8.0,1.0,98.0,,23.0,28.0,19.0,,119.0,9.0,85.0,3.0,0.0,,185.0,7.0,106.0,2.0,13.0,,,16.0,3.0,338.0,,2.0,31.0,,3.0,2.0,13.0,69.0,,21.0,10.0,3.3434,17.0,2.0,9.0,3.0,2.0,,5.0,5.0,10.0,,63.0,,1.0,59.0,5.0,1.0,3.0,1.0,27.0,,41.0,7.0,,8.0,5.0,70.0,7.0,2.0,,2.9985,7.0,2.0,,4.0,2.0,3.0,2.0,14.0,2.0,,2.0,2.0,2.0,5.0,2.0,5.0,,,,3.0,,,,,,,,,,,,,,,,
232826,Anthony Gordon,Forward,Newcastle United,4,England,2022-23,0.858,0.0,,48.0,,79.0,32.0,16.0,89.0,438.0,,,41.0,,,1576.0,100.0,3.0,41.0,91.0,340.0,,1.0,3.5412,1.0,10.0,18.0,120.0,,23.0,0.0,256.0,,92.0,81.0,32.0,,226.0,15.0,215.0,9.0,0.0,,433.0,21.0,246.0,34.0,20.0,,,96.0,9.0,815.0,1.0,6.0,128.0,,7.0,10.0,20.0,156.0,4.0,46.0,18.0,1.4027,24.0,,17.0,4.0,3.0,5.0,1.0,1.0,32.0,,81.0,,14.0,124.0,27.0,1.0,14.0,2.0,41.0,,69.0,6.0,1.0,27.0,6.0,130.0,10.0,17.0,,1.6816,10.0,3.0,3.0,11.0,26.0,4.0,1.0,16.0,,1.0,,29.0,1.0,2.0,2.0,2.0,,,3.0,1.0,1.0,,1.0,3.0,,4.0,,,,,,,,,,
75115,Callum Wilson,Forward,West Ham United,21,England,2022-23,2.1261,0.0,,9.0,,71.0,31.0,21.0,76.0,235.0,,,68.0,,,1885.0,73.0,2.0,31.0,53.0,156.0,,1.0,17.6251,,5.0,16.0,62.0,,31.0,1.0,197.0,,45.0,39.0,31.0,,112.0,14.0,129.0,20.0,0.0,,228.0,18.0,211.0,3.0,13.0,,,69.0,3.0,555.0,,1.0,48.0,,4.0,5.0,10.0,124.0,1.0,61.0,35.0,12.0457,63.0,5.0,25.0,18.0,8.0,1.0,16.0,16.0,48.0,,136.0,,18.0,76.0,8.0,10.0,6.0,2.0,19.0,3.0,55.0,28.0,,21.0,1.0,59.0,19.0,2.0,2.0,17.4552,10.0,2.0,2.0,9.0,5.0,15.0,,10.0,1.0,,1.0,5.0,,10.0,13.0,10.0,,,1.0,4.0,,,,,,,3.0,3.0,,,,,,,,
170137,Allan Saint-Maximin,Forward,Lens,142,France,2022-23,2.7697,0.0,,10.0,,99.0,25.0,12.0,101.0,405.0,,,4.0,,,1116.0,89.0,1.0,21.0,87.0,285.0,,,13.5455,,,14.0,162.0,,16.0,0.0,169.0,,121.0,69.0,25.0,,229.0,13.0,165.0,2.0,0.0,,403.0,14.0,230.0,3.0,61.0,,,34.0,19.0,694.0,7.0,,80.0,,1.0,2.0,13.0,80.0,5.0,25.0,13.0,1.644,19.0,5.0,12.0,1.0,1.0,5.0,7.0,7.0,2.0,,83.0,,26.0,78.0,4.0,0.0,7.0,,33.0,,63.0,6.0,,6.0,5.0,88.0,10.0,2.0,,1.5992,9.0,5.0,4.0,9.0,27.0,2.0,2.0,13.0,5.0,,5.0,27.0,2.0,7.0,1.0,7.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
219168,Alexander Isak,Forward,Liverpool,14,Sweden,2022-23,1.369,0.0,,18.0,,76.0,22.0,17.0,78.0,352.0,,,51.0,1.0,,1524.0,87.0,2.0,31.0,64.0,259.0,,1.0,16.8312,,8.0,20.0,108.0,,15.0,3.0,207.0,,87.0,38.0,22.0,,223.0,18.0,156.0,23.0,0.0,,331.0,22.0,188.0,8.0,32.0,,,61.0,15.0,650.0,4.0,1.0,52.0,,3.0,2.0,7.0,120.0,1.0,35.0,25.0,9.1614,33.0,1.0,10.0,10.0,5.0,1.0,14.0,14.0,28.0,1.0,106.0,,15.0,92.0,19.0,5.0,10.0,,30.0,2.0,55.0,8.0,2.0,19.0,4.0,96.0,10.0,9.0,,8.3827,18.0,5.0,8.0,14.0,6.0,5.0,3.0,5.0,1.0,,1.0,6.0,3.0,15.0,8.0,15.0,,,4.0,1.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,
60689,Chris Wood,Forward,Nottingham Forest U21,19584,New Zealand,2022-23,0.2802,0.0,,5.0,,66.0,25.0,9.0,68.0,177.0,,,89.0,,,816.0,55.0,1.0,2.0,13.0,106.0,,1.0,4.0176,,9.0,9.0,50.0,,7.0,2.0,124.0,,50.0,21.0,25.0,,72.0,8.0,35.0,42.0,0.0,,176.0,3.0,104.0,4.0,1.0,,,31.0,3.0,266.0,,,37.0,,0.0,2.0,16.0,69.0,,15.0,5.0,1.6827,9.0,,8.0,3.0,2.0,,2.0,2.0,47.0,,25.0,,6.0,22.0,1.0,1.0,1.0,1.0,2.0,,13.0,4.0,3.0,6.0,2.0,46.0,10.0,1.0,,1.815,3.0,,1.0,6.0,,6.0,,16.0,,,,,,1.0,2.0,1.0,,,4.0,,,,,,,,1.0,1.0,,,,,,,,
210156,Taiwo Awoniyi,Forward,Nottingham Forest,17,Nigeria,2022-23,0.317,0.0,,17.0,,72.0,27.0,17.0,77.0,219.0,,,81.0,,,1411.0,65.0,5.0,23.0,45.0,141.0,,,29.023,,20.0,29.0,54.0,,19.0,4.0,195.0,,60.0,56.0,27.0,,96.0,24.0,114.0,20.0,0.0,,217.0,4.0,191.0,10.0,9.0,,,42.0,1.0,491.0,1.0,1.0,46.0,,2.0,5.0,19.0,130.0,,38.0,15.0,3.7728,32.0,1.0,14.0,10.0,4.0,,4.0,4.0,61.0,,57.0,,9.0,69.0,14.0,6.0,7.0,1.0,11.0,3.0,40.0,17.0,4.0,24.0,4.0,63.0,17.0,5.0,1.0,6.8051,3.0,3.0,2.0,15.0,3.0,15.0,,10.0,1.0,,1.0,3.0,,3.0,6.0,3.0,,,5.0,2.0,,,,,,,,,,,,,,,,
217331,Sam Surridge,Forward,Nottingham Forest,17,England,2022-23,0.0281,0.0,,5.0,,35.0,20.0,1.0,37.0,77.0,,,30.0,,,307.0,30.0,1.0,6.0,17.0,39.0,,2.0,6.98,,7.0,5.0,22.0,,10.0,0.0,65.0,,27.0,17.0,20.0,,21.0,4.0,35.0,13.0,0.0,,74.0,,60.0,,2.0,,,13.0,1.0,149.0,,2.0,19.0,,2.0,2.0,8.0,35.0,,10.0,2.0,1.0366,7.0,,5.0,1.0,1.0,,1.0,1.0,17.0,1.0,15.0,,1.0,18.0,3.0,0.0,5.0,,2.0,,6.0,5.0,2.0,12.0,,15.0,1.0,2.0,2.0,1.7893,2.0,,,2.0,3.0,3.0,,19.0,,,,3.0,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,
244930,Alex Mighten,Forward,Nottingham Forest U21,19584,England,2022-23,0.0012,0.0,,,,,1.0,,,1.0,,,,,,7.0,1.0,,,1.0,1.0,,,,,,,,,1.0,0.0,4.0,,,,1.0,,1.0,,4.0,,0.0,,1.0,,2.0,,,,,1.0,,4.0,,,,,0.0,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242898,Brennan Johnson,Forward,Crystal Palace,31,Wales,2022-23,1.8559,0.0,,34.0,,150.0,38.0,33.0,164.0,441.0,,,66.0,3.0,,2940.0,107.0,14.0,56.0,89.0,272.0,,5.0,50.1586,1.0,4.0,54.0,57.0,,21.0,2.0,280.0,,112.0,89.0,38.0,,209.0,40.0,214.0,18.0,0.0,,423.0,26.0,365.0,20.0,34.0,,,131.0,5.0,881.0,4.0,5.0,78.0,,6.0,14.0,37.0,173.0,10.0,65.0,27.0,10.2692,46.0,3.0,26.0,8.0,1.0,10.0,16.0,16.0,48.0,,120.0,,25.0,125.0,29.0,7.0,14.0,2.0,40.0,,65.0,19.0,1.0,37.0,5.0,141.0,12.0,17.0,,8.6516,9.0,10.0,,13.0,47.0,18.0,5.0,5.0,3.0,,3.0,48.0,5.0,4.0,6.0,4.0,1.0,,3.0,2.0,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,
230251,Emmanuel Dennis,Forward,Nottingham Forest,17,Nigeria,2022-23,0.3993,0.0,,17.0,,47.0,19.0,6.0,49.0,168.0,,,29.0,,,715.0,80.0,3.0,26.0,67.0,115.0,,2.0,11.9951,,3.0,17.0,65.0,,29.0,0.0,169.0,,44.0,38.0,19.0,,92.0,14.0,140.0,13.0,0.0,,167.0,7.0,141.0,11.0,21.0,,,13.0,4.0,402.0,3.0,,29.0,,3.0,2.0,12.0,89.0,2.0,20.0,7.0,0.8732,13.0,2.0,7.0,2.0,0.0,2.0,4.0,4.0,16.0,,47.0,,5.0,73.0,12.0,2.0,6.0,,26.0,1.0,50.0,6.0,1.0,15.0,2.0,46.0,6.0,9.0,2.0,1.8223,8.0,,,1.0,9.0,4.0,2.0,13.0,1.0,,1.0,9.0,2.0,6.0,1.0,6.0,,,,1.0,,2.0,2.0,,0.0808,,,,,,,,,,,
57647,Lyle Taylor,Forward,Colchester United,99,Montserrat,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45124,André Ayew,Forward,Nottingham Forest,17,Ghana,2022-23,0.0349,0.0,,5.0,,18.0,13.0,1.0,19.0,72.0,,,36.0,,,307.0,28.0,2.0,5.0,14.0,53.0,,,7.6635,,7.0,10.0,14.0,,8.0,0.0,63.0,,20.0,9.0,13.0,,35.0,8.0,27.0,14.0,0.0,,67.0,,31.0,3.0,1.0,,,13.0,,119.0,,1.0,18.0,,1.0,1.0,4.0,35.0,,3.0,2.0,1.59,3.0,,2.0,,,,2.0,2.0,22.0,,8.0,,1.0,13.0,5.0,,2.0,,4.0,,8.0,1.0,1.0,3.0,,25.0,1.0,1.0,,1.0369,1.0,,,1.0,1.0,1.0,1.0,12.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
60689,Chris Wood,Forward,Nottingham Forest U21,19584,New Zealand,2022-23,0.2802,0.0,,5.0,,66.0,25.0,9.0,68.0,177.0,,,89.0,,,816.0,55.0,1.0,2.0,13.0,106.0,,1.0,4.0176,,9.0,9.0,50.0,,7.0,2.0,124.0,,50.0,21.0,25.0,,72.0,8.0,35.0,42.0,0.0,,176.0,3.0,104.0,4.0,1.0,,,31.0,3.0,266.0,,,37.0,,0.0,2.0,16.0,69.0,,15.0,5.0,1.6827,9.0,,8.0,3.0,2.0,,2.0,2.0,47.0,,25.0,,6.0,22.0,1.0,1.0,1.0,1.0,2.0,,13.0,4.0,3.0,6.0,2.0,46.0,10.0,1.0,,1.815,3.0,,1.0,6.0,,6.0,,16.0,,,,,,1.0,2.0,1.0,,,4.0,,,,,,,,1.0,1.0,,,,,,,,
431131,Moussa Djenepo,Forward,Standard Liège,373,Mali,2022-23,0.4348,0.0,,19.0,,33.0,16.0,7.0,47.0,207.0,,,13.0,,,704.0,62.0,2.0,28.0,59.0,154.0,,1.0,9.7405,3.0,7.0,14.0,73.0,,19.0,0.0,120.0,,68.0,56.0,16.0,,89.0,12.0,107.0,3.0,0.0,,204.0,6.0,103.0,11.0,21.0,,,8.0,6.0,398.0,15.0,12.0,75.0,,1.0,14.0,17.0,58.0,4.0,11.0,2.0,0.1734,3.0,2.0,6.0,,,4.0,2.0,2.0,10.0,,19.0,,7.0,48.0,17.0,,8.0,,16.0,,23.0,1.0,2.0,11.0,11.0,58.0,5.0,6.0,2.0,0.1668,,,,,8.0,1.0,,9.0,,9.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
504783,Kamaldeen Sulemana,Forward,Atalanta,456,Ghana,2022-23,1.0341,0.0,,15.0,,49.0,18.0,10.0,58.0,244.0,,,19.0,,,968.0,68.0,2.0,28.0,63.0,176.0,,,13.4325,,4.0,20.0,71.0,,12.0,0.0,149.0,,49.0,39.0,18.0,,145.0,18.0,130.0,5.0,0.0,,239.0,9.0,165.0,9.0,36.0,,,44.0,10.0,501.0,1.0,4.0,43.0,,1.0,9.0,10.0,81.0,2.0,38.0,7.0,1.8522,19.0,1.0,17.0,2.0,0.0,2.0,3.0,3.0,14.0,,49.0,,13.0,67.0,16.0,2.0,6.0,,31.0,,48.0,12.0,,9.0,6.0,80.0,8.0,6.0,,1.6951,5.0,6.0,1.0,7.0,16.0,2.0,1.0,8.0,2.0,,2.0,16.0,1.0,4.0,2.0,4.0,,,,,,,,,,1.0,,,,,,,,,,
155511,Adam Armstrong,Forward,Wolverhampton Wanderers,39,England,2022-23,0.7704,0.0,,14.0,,60.0,30.0,14.0,70.0,285.0,,,26.0,,,1334.0,43.0,3.0,33.0,38.0,206.0,,,18.3398,1.0,5.0,24.0,84.0,,9.0,1.0,138.0,,57.0,54.0,30.0,,135.0,21.0,112.0,5.0,0.0,,253.0,11.0,157.0,9.0,15.0,,,33.0,9.0,498.0,3.0,6.0,82.0,,2.0,10.0,12.0,95.0,2.0,33.0,12.0,2.8635,21.0,1.0,15.0,2.0,0.0,2.0,7.0,7.0,21.0,,47.0,,10.0,74.0,12.0,2.0,5.0,2.0,25.0,,48.0,9.0,3.0,17.0,5.0,111.0,14.0,9.0,,2.0704,4.0,4.0,,3.0,12.0,2.0,3.0,16.0,3.0,,3.0,12.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
200439,Ché Adams,Forward,Southampton,20,Scotland,2022-23,2.2082,0.0,,17.0,,147.0,28.0,23.0,156.0,481.0,,,164.0,1.0,,1998.0,125.0,2.0,26.0,64.0,303.0,,1.0,28.0824,,22.0,41.0,150.0,,27.0,2.0,310.0,,119.0,53.0,28.0,,245.0,39.0,146.0,61.0,0.0,,478.0,9.0,275.0,13.0,20.0,,,106.0,22.0,797.0,3.0,6.0,82.0,,1.0,9.0,22.0,185.0,2.0,60.0,15.0,3.6005,36.0,3.0,30.0,5.0,4.0,2.0,9.0,9.0,103.0,,108.0,,21.0,82.0,9.0,1.0,4.0,,13.0,2.0,41.0,21.0,4.0,38.0,4.0,106.0,10.0,11.0,4.0,6.5991,11.0,,6.0,23.0,10.0,14.0,1.0,5.0,1.0,1.0,1.0,10.0,1.0,10.0,3.0,10.0,,,5.0,2.0,,,,,,,,,,,,,,,,
81205,Mislav Orsic,Forward,Pafos,11097,Croatia,2022-23,0.0002,0.0,,1.0,,,1.0,,1.0,2.0,,,,,,6.0,1.0,,,1.0,1.0,,,,,,,,,,0.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,0.0,,2.0,,1.0,1.0,,,,,,4.0,1.0,,,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147611,Paul Onuachu,Forward,Trabzonspor,383,Nigeria,2022-23,0.0688,0.0,,3.0,,35.0,11.0,4.0,36.0,91.0,,,68.0,,,405.0,55.0,2.0,7.0,18.0,51.0,,,4.653,,4.0,7.0,37.0,,6.0,0.0,114.0,,22.0,14.0,11.0,,37.0,5.0,46.0,37.0,0.0,,90.0,2.0,71.0,2.0,9.0,,,17.0,4.0,172.0,,,18.0,,0.0,1.0,5.0,59.0,,9.0,5.0,0.5768,9.0,,8.0,,,,3.0,3.0,31.0,,25.0,,4.0,28.0,3.0,,1.0,,4.0,,13.0,4.0,1.0,14.0,,15.0,4.0,5.0,,1.2796,2.0,,,6.0,,6.0,,7.0,2.0,,2.0,,,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,
476888,Sékou Mara,Forward,Strasbourg,153,France,2022-23,0.3266,0.0,,14.0,,33.0,22.0,4.0,35.0,103.0,,,65.0,,,541.0,58.0,1.0,15.0,33.0,67.0,,1.0,5.526,,5.0,10.0,19.0,,6.0,0.0,158.0,,25.0,25.0,22.0,,44.0,9.0,93.0,25.0,0.0,,101.0,4.0,104.0,10.0,13.0,,,27.0,1.0,261.0,,,24.0,,1.0,2.0,5.0,100.0,,27.0,5.0,0.9823,15.0,2.0,11.0,1.0,0.0,,3.0,3.0,40.0,,26.0,,4.0,60.0,11.0,1.0,4.0,,16.0,,34.0,10.0,,20.0,1.0,32.0,4.0,8.0,,1.0137,2.0,3.0,1.0,6.0,1.0,3.0,,18.0,1.0,,1.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
20467,Theo Walcott,Forward,Southampton,20,England,2022-23,1.7057,0.0,,13.0,,56.0,20.0,13.0,65.0,240.0,,,17.0,,,1134.0,44.0,,10.0,35.0,173.0,,2.0,18.6447,,7.0,30.0,28.0,,10.0,0.0,100.0,,70.0,53.0,20.0,,110.0,30.0,83.0,9.0,0.0,,235.0,9.0,130.0,6.0,12.0,,,63.0,2.0,416.0,1.0,4.0,69.0,,1.0,9.0,18.0,56.0,4.0,21.0,8.0,0.4768,15.0,2.0,13.0,2.0,1.0,4.0,4.0,4.0,8.0,,45.0,1.0,13.0,48.0,7.0,1.0,7.0,1.0,10.0,,22.0,7.0,1.0,7.0,9.0,79.0,11.0,4.0,,2.2216,5.0,1.0,1.0,12.0,17.0,15.0,1.0,7.0,2.0,,2.0,17.0,1.0,4.0,1.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,
494543,Dom Ballard,Forward,Southampton U21,12945,England,2022-23,0.0011,0.0,,,,2.0,2.0,,2.0,6.0,,,5.0,,,24.0,1.0,,,,4.0,,,1.0093,,,,,,,0.0,7.0,,1.0,2.0,2.0,,3.0,,2.0,1.0,0.0,,5.0,,7.0,,,,,1.0,,13.0,1.0,,1.0,,0.0,,1.0,6.0,,2.0,,,,,1.0,,,,,,4.0,,,,,2.0,,,,,1.0,,2.0,,,,1.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499724,Sam Amo-Ameyaw,Forward,Strasbourg,153,England,2022-23,0.003,0.0,,,,1.0,1.0,,1.0,6.0,,,1.0,,,3.0,3.0,,,3.0,5.0,,,0.9262,,,,1.0,,,0.0,6.0,,,1.0,1.0,,4.0,,5.0,,0.0,,6.0,,2.0,,3.0,,,2.0,,11.0,,,1.0,,0.0,,,3.0,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45034,Ivan Perisic,Forward,PSV,204,Croatia,2022-23,5.2069,0.0,,41.0,,181.0,34.0,23.0,217.0,782.0,,,66.0,2.0,,2109.0,101.0,4.0,65.0,67.0,529.0,,3.0,40.9753,2.0,42.0,44.0,282.0,,8.0,0.0,218.0,,246.0,117.0,34.0,,344.0,40.0,152.0,34.0,0.0,,776.0,37.0,476.0,24.0,19.0,,,40.0,36.0,1430.0,100.0,16.0,269.0,,6.0,36.0,68.0,117.0,30.0,40.0,8.0,1.8128,24.0,8.0,19.0,1.0,1.0,48.0,6.0,6.0,32.0,,98.0,,40.0,85.0,22.0,0.0,17.0,1.0,19.0,,33.0,16.0,7.0,30.0,22.0,214.0,13.0,11.0,,2.6339,5.0,2.0,,5.0,89.0,6.0,1.0,11.0,1.0,38.0,1.0,148.0,1.0,4.0,,4.0,,,,3.0,15.0,2.0,2.0,48.0,0.084,67.0,,,,1.0,,,,,,
220307,Arnaut Danjuma,Forward,Villarreal,449,Netherlands,2022-23,0.0567,0.0,,2.0,,17.0,9.0,1.0,17.0,54.0,,,3.0,,,163.0,7.0,1.0,5.0,6.0,37.0,,,4.0317,,,5.0,9.0,,1.0,0.0,15.0,,14.0,1.0,9.0,,27.0,4.0,12.0,1.0,0.0,,54.0,2.0,24.0,,3.0,,,11.0,,79.0,,,12.0,,0.0,,3.0,8.0,2.0,5.0,3.0,0.5565,4.0,,2.0,1.0,0.0,2.0,2.0,2.0,2.0,,9.0,,1.0,6.0,1.0,1.0,2.0,1.0,3.0,,6.0,1.0,,,,20.0,1.0,,,0.8139,2.0,,,2.0,,1.0,,8.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
461199,Romaine Mundle,Forward,Sunderland,56,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
